0.00125	0.00125	4.88588e-05
0.00375	0.00125	4.53556e-05
0.00625	0.00125	0.000204927
0.00875	0.00125	0.000514132
0.01125	0.00125	0.000894718
0.01375	0.00125	0.00130817
0.01625	0.00125	0.00173053
0.01875	0.00125	0.00214745
0.02125	0.00125	0.00255039
0.02375	0.00125	0.00293394
0.02625	0.00125	0.00329433
0.02875	0.00125	0.00362855
0.03125	0.00125	0.00393402
0.03375	0.00125	0.00420843
0.03625	0.00125	0.00444966
0.03875	0.00125	0.00465582
0.04125	0.00125	0.00482526
0.04375	0.00125	0.00495656
0.04625	0.00125	0.00504855
0.04875	0.00125	0.00510033
0.05125	0.00125	0.00511129
0.05375	0.00125	0.0050811
0.05625	0.00125	0.00500972
0.05875	0.00125	0.00489743
0.06125	0.00125	0.00474479
0.06375	0.00125	0.00455271
0.06625	0.00125	0.00432241
0.06875	0.00125	0.00405542
0.07125	0.00125	0.0037536
0.07375	0.00125	0.00341916
0.07625	0.00125	0.0030547
0.07875	0.00125	0.00266341
0.08125	0.00125	0.00224943
0.08375	0.00125	0.00181871
0.08625	0.00125	0.00138056
0.08875	0.00125	0.000950235
0.09125	0.00125	0.000552718
0.09375	0.00125	0.000227487
0.09625	0.00125	4.58634e-05
0.09875	0.00125	4.62404e-05
0.00125	0.00375	4.52574e-05
0.00375	0.00375	0.000359817
0.00625	0.00375	0.000934308
0.00875	0.00375	0.00165126
0.01125	0.00375	0.0024754
0.01375	0.00375	0.00335946
0.01625	0.00375	0.00426479
0.01875	0.00375	0.00516345
0.02125	0.00375	0.00603619
0.02375	0.00375	0.00686959
0.02625	0.00375	0.00765384
0.02875	0.00375	0.00838126
0.03125	0.00375	0.0090455
0.03375	0.00375	0.00964111
0.03625	0.00375	0.0101634
0.03875	0.00375	0.0106081
0.04125	0.00375	0.0109718
0.04375	0.00375	0.0112516
0.04625	0.00375	0.0114451
0.04875	0.00375	0.0115506
0.05125	0.00375	0.0115669
0.05375	0.00375	0.0114936
0.05625	0.00375	0.0113309
0.05875	0.00375	0.0110795
0.06125	0.00375	0.010741
0.06375	0.00375	0.0103175
0.06625	0.00375	0.00981182
0.06875	0.00375	0.00922767
0.07125	0.00375	0.0085694
0.07375	0.00375	0.0078423
0.07625	0.00375	0.00705277
0.07875	0.00375	0.00620878
0.08125	0.00375	0.00532071
0.08375	0.00375	0.00440279
0.08625	0.00375	0.00347539
0.08875	0.00375	0.00256771
0.09125	0.00375	0.00171984
0.09375	0.00375	0.000980365
0.09625	0.00375	0.000386047
0.09875	0.00375	4.49652e-05
0.00125	0.00625	0.000202934
0.00375	0.00625	0.000936089
0.00625	0.00625	0.00183893
